latitude,longitude,close_date,close_price
36.31156,-98.073696,04/20/2015 17:01:20,282706.611
36.670203,-98.13315,06/05/2014 18:36:46,362285.0344
36.398898,-98.40777,04/19/2015 10:53:24,100508113
36.444262,-98.49334,05/08/2014 11:07:03,299371.2709
36.474444,-98.06858,06/13/2014 01:07:02,434627.2742
35.824077,-100.83543,03/13/2015 13:03:46,42789.6451
36.406585,-98.06533,03/21/2015 06:55:32,2203559.234
37.22428,-97.911525,06/08/2014 20:02:47,256733.7598
36.235618,-98.08889,06/10/2014 14:12:26,139170.264
36.351542,-97.92222,03/17/2015 02:57:17,100174459
35.93631,-98.26247,06/07/2014 17:24:58,213571.6311
36.375674,-98.02735,03/30/2015 14:03:22,125062.7772
36.52838,-98.15759,06/05/2014 02:50:40,207996.853
37.189498,-98.24429,03/22/2015 21:27:46,57611.52678
36.159343,-98.4556,05/24/2014 13:06:53,180684.9779
36.542254,-98.30544,06/16/2014 07:28:17,162858.2281
36.69377,-98.14072,06/14/2014 13:33:55,233600.8755
36.086856,-98.60694,06/03/2014 23:37:09,131926.8339
36.655234,-98.154346,06/05/2014 14:49:13,355054.4561
36.567183,-97.50735,03/12/2015 21:24:39,257860.1761
36.621837,-97.98766,06/04/2014 06:01:16,438220.6034
36.526816,-97.434764,06/10/2014 23:10:56,284535.3737
36.485125,-98.01378,06/09/2014 11:34:32,403176.7569
36.218833,-98.96499,04/08/2015 15:18:01,598366.9368
36.791385,-97.823055,03/24/2015 23:21:08,225292.1213
36.247508,-98.41482,03/18/2015 05:42:44,174759.5696
36.39346,-98.5167,05/09/2014 15:41:39,113709.4311
36.332698,-97.9395,03/23/2015 21:34:56,98667.35859
36.35084,-98.38705,06/08/2014 06:13:27,126086.0667
36.13169,-98.661136,06/05/2014 01:45:35,173222.1874
36.707187,-97.986934,03/28/2015 14:36:40,416257.9821
25.16865642,73.71254955,04/29/2015 09:20:27,180920.3268
36.25403,-97.84235,06/10/2014 00:40:58,112290.1585
36.187056,-98.310665,06/15/2014 17:26:57,104645.3175
36.46951,-98.435474,06/18/2014 21:01:26,1061137.696
36.251536,-97.67768,06/05/2014 09:36:50,103370.6539
36.133166,-98.64498,04/24/2015 09:36:13,73601.08836
36.589263,-98.321254,06/11/2014 02:20:33,285718.1783
36.38439,-98.71166,06/10/2014 21:56:24,100053045
36.15495,-98.23989,06/17/2014 16:03:51,143806.4129
35.418757,-99.87743,06/03/2014 03:41:05,171486.0126
36.376532,-96.838146,04/27/2015 01:24:53,164111.9668
36.716636,-98.006885,03/17/2015 00:46:11,164346.1107
36.02313,-98.09636,04/02/2015 05:45:38,238762.4919
35.51777,-98.38951,04/27/2015 04:24:16,91897.21841
36.20171,-98.31087,06/07/2014 02:47:22,137554.6111
36.316077,-98.23377,06/14/2014 18:12:45,89331.88654
35.865325,-98.26343,05/31/2014 17:24:22,463482.9909
36.47396,-98.95729,04/05/2015 21:18:33,68000.60316
36.7471,-97.16316,04/23/2015 14:53:14,454157.5252
10.82316704,96.6963659,05/20/2014 13:35:49,127178.4015
36.54782,-97.84577,06/03/2014 09:17:44,219926.6343
36.456874,-98.34974,06/12/2014 06:34:51,311220.7119
37.076342,-98.275394,04/26/2015 04:29:31,169188.8302
35.43394,-99.477596,04/16/2015 15:45:52,383261.5494
36.698287,-97.975025,06/03/2014 00:48:47,441349.5491
36.514834,-98.277385,06/03/2014 01:22:53,178468.0811
36.1687,-96.740795,04/21/2015 01:54:31,232806.0888
36.582423,-98.00526,06/14/2014 15:40:13,203775.571
36.25875,-98.7887,06/16/2014 19:51:26,124185.1645
36.687064,-98.0183,06/10/2014 06:54:20,171902.6758
35.83924,-98.58778,04/24/2015 03:43:25,180678.0879
-6.004095078,149.1843332,03/26/2015 16:02:10,152214.8846
36.47126,-97.95324,06/11/2014 07:59:41,184342.659
37.288413,-98.992595,06/10/2014 01:55:38,54778.9045
36.07956,-98.15538,06/07/2014 13:53:42,278221.0244
36.546378,-98.05283,06/11/2014 22:56:24,428930.3252
35.992392,-98.629604,06/07/2014 04:38:26,209202.616
36.27387,-98.48991,04/17/2015 14:31:16,130308.9099
36.664424,-98.35303,04/04/2015 02:48:07,311201.6843
36.400912,-98.06536,04/28/2015 04:37:18,1155992.103
36.65458,-97.381984,05/17/2014 12:02:28,11590.01379
36.398112,-97.7946,06/12/2014 17:52:34,125422.1612
36.155047,-98.626316,08/12/2014 02:01:46,88796.40842
36.316264,-98.06682,06/12/2014 02:18:00,153801.5324
36.900237,-98.22454,06/07/2014 12:27:14,71719.26041
36.371646,-98.05966,04/06/2015 07:44:02,440958.1982
36.539298,-98.35483,03/13/2015 06:45:01,533037.3107
36.365508,-97.95456,03/25/2015 11:37:30,183707.8861
36.389697,-98.486286,06/12/2014 00:15:49,133639.2322
36.728648,-98.05818,08/15/2014 18:32:44,521959.3943
36.28706,-97.96842,03/22/2015 07:32:45,115036.841
36.42031,-98.11801,04/21/2015 09:33:47,381814.5588
36.56413,-98.0916,03/28/2015 17:34:24,656282.5317
36.462527,-98.50534,06/09/2014 07:45:18,447143.047
36.37482,-98.64525,06/16/2014 23:50:32,140613.2582
36.452647,-97.728725,05/31/2014 20:41:49,232159.8808
35.926803,-98.24211,06/19/2014 16:37:13,315926.4968
36.59856,-97.86847,04/19/2015 10:12:32,788761.5157
36.581313,-98.03066,06/17/2014 04:47:58,401149.8106
36.058185,-98.62147,03/13/2015 21:54:13,234304.9682
36.441512,-98.02753,06/04/2014 21:38:59,80816.80736
36.116595,-98.22431,04/28/2015 23:57:17,100964946
36.311034,-98.231075,06/14/2014 15:04:13,108787.5131
36.48528,-98.232166,04/04/2015 14:59:46,295073.551
36.406463,-98.81159,06/04/2014 04:10:38,119910.3857
36.172233,-98.72113,04/19/2015 15:52:20,181888.5573
37.396037,-97.92151,04/14/2015 20:11:22,79694.16873
36.246623,-97.93015,03/19/2015 10:10:14,61346.7427
36.453406,-97.93619,06/05/2014 02:15:08,108322.2459
36.687976,-98.00477,06/18/2014 23:28:14,322374.8136
36.15489,-99.05587,03/12/2015 01:39:51,533646.8887
36.438315,-98.03472,04/24/2015 09:30:26,66997.56989
35.96372,-98.09364,06/06/2014 12:27:24,119320.2189
36.533313,-97.36626,06/06/2014 01:11:58,156635.0127
36.47837,-97.94254,06/06/2014 00:15:40,346129.4425
36.415583,-98.59561,05/30/2014 02:44:41,212624.0254
14.3690183,116.2073239,06/14/2014 15:05:39,60666.20877
36.06575,-98.32592,04/04/2015 03:41:08,274488.7048
36.40668,-97.78968,05/27/2014 05:17:01,170098.9312
36.339347,-98.018825,06/05/2014 11:17:23,413636.3133
36.32573,-98.463596,06/04/2014 22:50:11,80036.33089
36.326087,-98.45019,02/08/2015 23:51:30,64173.65003
11.44442634,14.57146378,06/13/2014 21:47:23,285114.914
36.379477,-97.91669,03/21/2015 10:45:12,113481.6582
36.49538,-97.83786,06/09/2014 04:39:33,173803.8759
36.401175,-98.3839,04/01/2015 09:04:55,851391.7622
36.62976,-98.052425,04/25/2015 06:58:06,277567.4283
36.678454,-99.15977,03/30/2015 15:48:37,75559.14325
36.66381,-98.20786,06/14/2014 05:00:42,351930.3317
36.265895,-97.89862,06/10/2014 22:34:35,104888.88
36.48589,-98.03342,06/12/2014 03:52:43,275718.9259
36.660857,-97.94273,06/04/2014 08:49:31,276610.6839
36.43976,-98.906955,03/18/2015 18:43:05,104407.8966
35.92508,-98.085506,03/27/2015 16:07:54,347664.8141
35.707747,-97.36467,04/12/2015 16:06:20,155913.4477
36.728698,-98.204204,03/10/2015 08:42:19,218355.9665
35.87641,-101.05935,06/06/2014 14:23:31,217492.1471
36.64412,-97.91362,06/04/2014 17:29:54,300452.9023
36.39997,-98.61013,11/05/2014 01:27:11,208302.8406
36.650027,-98.04985,06/15/2014 10:35:34,228743.8688
36.72921,-98.173305,06/01/2014 13:53:54,169244.8385
36.434066,-98.56628,05/02/2014 12:06:39,213717.8555
35.228406,-100.27789,03/07/2015 09:56:26,37723.39442
36.755404,-98.0673,02/21/2015 16:01:48,100335488
36.69606,-97.912166,05/30/2014 16:37:00,166319.5437
36.147063,-98.425334,03/27/2015 14:48:37,196472.2668
36.523635,-98.317615,06/08/2014 17:20:23,294630.7743
36.31745,-99.342975,03/20/2015 11:08:23,100388539
36.387294,-98.07238,04/09/2014 16:53:48,565826.5544
36.42195,-98.59741,06/14/2014 12:46:42,154249.6446
36.549323,-98.047534,05/27/2014 11:09:50,243696.6698
36.52689,-98.35952,06/17/2014 23:24:57,-70293
35.858386,-101.03379,04/17/2015 23:52:37,-7026
36.105647,-98.666484,06/12/2014 11:38:26,-85899
36.34896,-98.035015,06/05/2014 21:00:55,169474.2879
36.32347,-98.84606,04/27/2015 03:57:48,358091.227
36.671027,-98.0867,06/14/2014 16:13:34,371091.1615
36.896865,-98.234325,06/18/2014 14:13:22,50840.98669
35.928187,-101.041126,06/08/2014 14:32:57,135678.6199
36.855388,-97.84263,12/13/2014 16:55:13,-41655
36.234813,-99.04654,06/14/2014 11:31:02,174807.7963
36.51014,-98.17718,02/14/2015 13:08:24,167453.6519
36.605548,-97.36524,03/15/2015 08:25:14,145279.9185
36.71018,-98.25554,06/07/2014 13:14:28,154680.6946
36.500487,-98.0725,06/07/2014 21:59:54,160504.5746
35.672995,-98.9955,04/06/2015 19:40:02,251759.8182
36.135608,-98.6564,06/11/2014 21:49:30,99494.07863
36.167365,-98.3228,06/10/2014 17:36:28,170194.963
36.65237,-98.00188,06/17/2014 17:56:55,236559.2286
35.817126,-96.53201,04/03/2015 15:06:42,131030.7961
36.089045,-98.12056,06/11/2014 11:15:26,123415.7651
36.205573,-98.635524,06/15/2014 18:59:38,339641.8695
36.222625,-97.555545,04/09/2015 23:21:33,114388.5399
36.530005,-97.99026,06/04/2014 08:47:30,277819.6646
36.18548,-98.08702,06/16/2014 04:24:10,62022.90017
36.386207,-98.064235,04/27/2015 15:44:46,1620834.611
35.176762,-100.23052,04/06/2015 15:15:46,134103.5109
36.66544,-98.37874,06/03/2014 11:53:26,146537.9806
36.528136,-98.382946,03/26/2015 10:23:00,449470.4036
36.290492,-98.46771,05/10/2014 18:06:22,120441.2535
36.499247,-98.33743,03/23/2015 03:40:33,360624.0382
36.568835,-98.31181,05/07/2014 23:44:06,269221.4473
36.675486,-98.40168,06/18/2014 05:01:40,327204.1321
36.20751,-98.65301,04/24/2015 19:40:17,114365.356
36.504588,-97.80773,03/19/2015 06:22:04,175575.4969
-24.33023406,-3.448065286,03/22/2015 04:31:41,455356.8411
36.465915,-99.08403,04/21/2015 11:19:56,58985.71857
36.203784,-98.63181,03/10/2014 01:24:35,289774.0678
36.218074,-97.886066,01/24/2014 22:14:18,52359.74248
36.00856,-96.83155,04/04/2015 02:25:06,653815.7515
36.579593,-98.33156,06/11/2014 21:17:58,219275.0169
36.723357,-98.20904,06/06/2014 01:29:06,200169.2776
-53.54136046,59.4303928,06/02/2014 02:38:40,96962.1948
36.322387,-98.07188,06/10/2014 02:18:24,1001699.657
36.257567,-98.12332,03/26/2015 21:03:19,789160.8958
36.074355,-98.13798,06/14/2014 14:33:02,-67936
35.921195,-100.77299,04/19/2015 01:18:08,115224.4547
36.279746,-98.49602,06/17/2014 17:18:29,208513.2468
36.699126,-98.01348,06/15/2014 11:22:19,260457.0727
36.236823,-99.08389,06/28/2014 23:29:44,152186.3742
36.748057,-98.85798,06/22/2014 11:11:55,129421.968
36.650844,-98.31214,04/22/2014 17:13:09,175340.253
-53.34444715,152.8068035,06/16/2014 03:08:18,200619.0761
36.168677,-98.338985,06/09/2014 20:05:07,120731.5732
36.331317,-98.2356,03/23/2015 22:00:44,123213.1382
36.08339,-98.06598,06/07/2014 16:37:08,149918.3656
36.374633,-98.05964,04/27/2015 13:47:54,1487612.632
36.13744,-98.39196,05/08/2014 12:07:30,107913.1793
36.43942,-98.037784,06/14/2014 06:09:31,-25184
36.74604,-98.40911,06/12/2014 13:33:27,193756.7823
36.478125,-97.90876,02/20/2014 19:25:35,261493.2244
36.145743,-98.32817,06/17/2014 00:12:51,205964.067
36.310042,-97.91415,03/23/2015 15:39:02,81938.19471
36.289096,-98.54611,06/11/2014 22:18:51,82278.68309
36.339377,-98.44109,05/05/2014 18:52:49,-62733
36.394526,-98.638996,04/05/2015 07:23:54,253431.6264
36.038287,-98.139286,04/01/2015 19:53:29,268088.058
36.125094,-98.67546,04/28/2015 13:32:54,199676.8659
36.630923,-98.05864,05/29/2014 10:27:04,388158.4696
36.59959,-98.17099,06/14/2014 09:47:54,138563.5303
36.607272,-98.40029,06/13/2014 23:26:50,244743.0501
36.64077,-98.06024,06/18/2014 15:43:38,184949.2094
36.434607,-97.91644,02/12/2014 06:14:48,92023.54917
36.218593,-97.397205,04/27/2015 05:26:48,79345.01029
36.417525,-98.597194,04/23/2015 10:44:52,248853.5471
36.31156,-98.073696,06/05/2014 15:44:06,222500.8741
36.427703,-98.42612,06/12/2014 11:38:02,714880.9377
36.190577,-98.637516,03/29/2014 22:10:01,44577.86687
54.44723226,170.1249742,06/11/2014 19:03:15,112562.8675
36.15127,-98.59544,06/05/2014 13:29:43,64311.16336
35.811274,-97.399654,04/18/2015 03:36:45,83062.47131
36.708987,-98.21702,06/16/2014 08:13:27,213559.0444
36.185817,-98.49071,04/20/2015 01:00:09,265703.66
36.162448,-98.28595,06/11/2014 05:56:22,148749.0859
36.429747,-98.40104,04/05/2015 00:33:07,688869.1146
36.69285,-98.06794,06/15/2014 08:15:59,184663.1842
36.41438,-98.625446,06/18/2014 08:58:06,209890.473
36.25062,-97.675365,05/28/2014 23:03:01,143533.3823
36.259448,-98.11938,04/01/2015 03:58:26,452082.7372
36.229438,-98.13657,03/23/2015 08:10:07,132314.9511
-7.757991442,28.41559448,03/19/2015 23:50:41,162881.4796
36.205397,-98.40388,06/10/2014 23:53:26,127416.9763
35.81829,-99.14173,03/31/2015 11:30:42,92341.36548
36.41982,-97.869495,05/27/2014 13:54:24,192516.585
36.114634,-98.36034,02/18/2014 05:10:48,207342.6762
36.232703,-98.10791,06/12/2014 14:36:55,-30060
36.156146,-98.217914,06/02/2014 05:19:33,176800.9625
36.744605,-98.86225,04/02/2015 01:10:30,121267.609
36.52716,-97.86872,06/08/2014 13:20:16,339051.3988
36.438575,-97.7282,03/12/2015 16:18:26,182827.6471
36.494143,-97.81984,06/07/2014 18:23:21,229079.5108
36.42682,-98.239666,06/07/2014 08:41:35,293233.4376
36.657443,-98.4267,06/07/2014 11:26:04,359329.3913
36.068007,-98.6142,06/15/2014 22:13:38,158220.0776
36.570006,-98.0291,06/14/2014 10:24:29,247658.6231
35.69306,-97.1198,04/22/2015 21:19:29,186770.6515
36.240367,-97.81303,05/18/2014 04:03:22,128445.9736
36.214263,-98.37981,04/20/2015 04:50:36,174359.9252
36.652606,-98.06451,06/02/2014 21:15:31,177348.6764
36.40672,-97.74137,04/10/2015 09:13:54,271254.1699
36.28342,-98.07233,06/04/2014 22:38:55,181274.8178
36.39332,-97.87041,04/04/2015 20:41:47,266348.6948
36.565993,-98.36098,06/08/2014 01:59:01,490494.1654
36.11791,-98.19798,04/17/2014 17:56:06,140117.8356
36.25819,-98.65127,04/17/2015 17:44:12,2502180.357
36.43942,-98.037105,06/13/2014 00:13:45,86224.83295
36.264182,-97.89846,06/10/2014 01:26:16,95565.73408
36.427653,-97.94632,03/17/2015 20:18:11,118875.2912
36.645,-98.058605,06/08/2014 07:17:04,272070.9819
36.323527,-98.45339,03/23/2015 13:04:19,100801.172
36.686084,-98.3818,03/28/2015 11:10:34,346470.5291
36.21885,-97.704616,06/17/2014 14:18:24,202427.3483
-32.00368476,107.9442799,04/07/2014 08:13:20,-2133
36.14126,-99.18539,04/25/2015 16:23:17,125017.432
36.721187,-97.9828,05/21/2014 11:54:37,292134.8731
36.45768,-98.562244,06/10/2014 17:59:38,227569.5219
36.58003,-97.942516,05/05/2014 08:10:49,198991.4137
36.167636,-98.38745,05/08/2014 06:11:54,115413.1341
36.2587,-98.60269,06/10/2014 15:13:18,481355.9739
36.541507,-98.12197,06/02/2014 07:17:12,187371.365
36.46742,-98.53152,06/19/2014 03:01:33,203330.1637
36.5326,-97.85748,06/03/2014 13:52:30,124685.8926
36.85167,-98.164844,03/19/2015 16:15:30,447938.1263
36.50239,-98.110485,06/12/2014 17:04:19,148376.9851
36.286326,-98.37265,03/29/2015 22:11:19,552097.3728
36.593036,-98.350826,06/17/2014 21:03:21,303702.3983
36.26758,-97.94053,04/29/2014 02:57:15,80574.89305
36.256186,-98.67421,06/10/2014 07:03:01,120533.1423
36.665244,-97.95132,06/14/2014 23:12:21,146611.519
36.08354,-98.26376,04/03/2015 04:43:16,243417.3556
36.575038,-98.378696,03/21/2015 22:14:12,353558.3261
36.17481,-98.39161,06/14/2014 12:32:39,118984.0951
36.496547,-98.65533,06/12/2014 05:17:34,115084.6948
36.44186,-97.86748,05/29/2014 06:54:26,100669611
36.295123,-99.376514,03/25/2015 19:12:19,106824.8354
-33.7472394,-76.82705729,06/17/2014 22:01:52,340543.1958
36.393374,-97.72792,06/15/2014 09:22:29,129385.3391
36.679263,-98.33631,06/08/2014 17:19:02,246850.7546
36.171904,-98.07197,04/16/2015 22:18:47,85659.854
36.38847,-98.05144,06/15/2014 22:38:38,417403.2551
36.086768,-98.76256,02/11/2015 21:01:08,334828.432
35.93284,-99.06244,06/12/2014 10:40:05,-1683
36.185264,-98.49431,05/29/2014 13:10:52,378177.5418
36.369216,-98.65664,06/10/2014 19:37:10,187576.2682
36.055262,-98.61572,06/15/2014 05:41:03,195677.4423
-84.17646839,0.644931912,04/26/2015 15:37:23,119721.1951
36.550177,-97.9218,06/12/2014 14:49:54,245464.2563
36.224917,-98.278194,06/17/2014 15:54:23,79004.61232
36.38735,-98.49804,06/18/2014 19:05:36,208414.5952
36.326518,-97.98165,06/18/2014 20:57:23,427385.0211
36.303477,-98.21416,03/27/2015 16:19:38,92793.66637
36.300475,-98.07862,08/28/2014 06:21:24,628327.6688
36.25925,-98.4055,03/29/2015 17:26:46,103666.7738
37.0595,-98.17638,06/07/2014 14:14:48,85395.2361
36.6637,-98.36273,06/15/2014 05:37:29,182445.8751
36.41672,-98.48359,06/14/2014 09:21:02,322228.9188
35.731917,-97.27484,04/21/2015 05:21:43,315579.7366
36.221568,-98.40766,06/10/2014 11:57:00,129216.8879
36.64899,-98.06869,03/26/2014 00:47:39,244488.2555
35.77024,-97.37753,03/30/2015 03:11:34,289510.4098
36.613902,-98.28623,06/16/2014 18:10:58,157752.4887
36.206805,-98.87439,06/13/2014 23:59:13,117039.1502
36.590068,-97.89586,03/13/2015 03:22:26,198642.3063
36.32715,-98.08183,03/24/2015 22:33:22,491500.7446
36.164912,-98.375156,06/18/2014 11:38:40,122169.9549
37.254268,-97.841434,06/18/2014 11:11:37,178573.5193
36.322192,-98.239215,03/25/2015 10:14:39,109745.0706
36.513,-99.86331,04/20/2015 01:46:22,131213.9104
36.50471,-98.34473,06/05/2014 20:47:05,325158.7511
36.172534,-97.856624,04/20/2015 00:59:14,79634.36773
36.87011,-98.46204,06/15/2014 12:25:24,223639.4268
36.68678,-98.18782,06/13/2014 19:50:34,110734.9405
35.887355,-101.02559,06/12/2014 14:59:53,179850.9937
36.44156,-98.963886,03/19/2015 07:00:47,154162.6213
36.649497,-98.16829,06/17/2014 13:57:03,194440.9023
36.12499,-98.14357,05/14/2014 18:57:10,207863.302
36.600688,-98.15607,04/26/2014 05:29:06,141954.1895
36.203387,-98.63824,04/24/2015 22:12:38,194354.1475
36.140464,-98.19579,04/22/2015 12:03:59,249294.5084
36.550033,-97.83659,06/21/2014 21:08:54,281769.9977
36.431647,-97.93052,05/20/2014 17:56:24,197971.8892
36.26998,-97.72378,05/09/2014 02:01:05,171280.1019
36.532016,-98.3213,06/16/2014 02:10:10,316502.5985
35.85218,-98.67516,03/23/2015 19:32:39,102686.7739
36.35708,-98.24143,03/09/2015 06:12:13,150313.7483
36.2721,-98.46396,01/31/2015 03:16:04,120494.021
35.916526,-98.12068,06/14/2014 22:27:48,154093.9761
36.25845,-98.756244,06/15/2014 00:24:16,149981.9405
35.99035,-98.27268,04/19/2015 02:17:41,-63058
36.33685,-97.954845,06/12/2014 14:09:04,151206.4142
36.129863,-98.66556,04/23/2014 03:29:46,185069.1203
36.26605,-98.7817,04/05/2015 17:07:27,144728.7712
36.52436,-97.76645,06/14/2014 19:49:15,152311.4245
36.4576,-98.46595,06/04/2014 07:13:07,342934.5721
36.18866,-97.872066,03/26/2015 00:19:13,37767.78746
36.02944,-101.27728,06/14/2014 15:40:49,185082.5067
36.096995,-98.35572,06/16/2014 12:09:39,-80629
36.3916,-97.7509,06/11/2014 12:42:20,100683497
37.06227,-97.8126,06/12/2014 12:10:33,234211.2518
36.672763,-98.07864,06/18/2014 20:26:01,299751.4708
36.491477,-97.905445,06/08/2014 01:00:44,302083.6568
36.28694,-98.33859,06/11/2014 02:26:31,281055.6237
36.33766,-98.041736,06/13/2014 21:14:24,456538.4346
36.257846,-96.8373,04/28/2015 07:31:14,79957.70036
35.262332,-97.61404,03/05/2015 04:04:42,156812.3216
36.58075,-98.124675,06/16/2014 06:48:09,546695.0143
36.52823,-97.82426,06/03/2014 21:18:34,128629.0053
36.61922,-98.324214,03/20/2015 07:42:02,102498.7331
36.151187,-98.43445,06/17/2014 02:16:13,103348.1224
36.413634,-97.637195,05/10/2014 19:16:49,89976.7911
36.075652,-98.21408,03/19/2015 16:30:04,139290.1955
36.357085,-98.65363,05/08/2014 13:41:49,109453.876
76.98040711,160.7618852,05/27/2014 07:47:56,135679.6312
36.321246,-98.09292,06/11/2014 22:44:44,150438.14
36.182734,-98.454784,06/04/2014 14:18:43,141069.4614
36.53451,-98.086864,04/20/2015 20:04:08,896494.388
36.687484,-97.99036,06/16/2014 19:20:53,406313.3392
36.177527,-98.067165,04/23/2015 05:47:38,54619.61011
36.258933,-98.502796,03/14/2015 04:41:47,99631.17369
36.653895,-98.334514,06/22/2014 13:26:39,139600.739
36.42491,-98.96486,06/18/2014 18:36:11,208784.062
36.22331,-99.15502,03/19/2015 10:41:47,474567.6127
36.45919,-98.44506,05/11/2014 14:49:59,459341.0082
36.415103,-98.4204,05/25/2014 09:20:12,550273.4832
35.602195,-97.75307,03/18/2015 11:58:49,92306.52625
-19.13466506,-19.01580798,03/12/2015 04:52:48,210946.5046
36.720145,-99.01488,06/15/2014 07:24:17,193185.0307
35.979525,-98.53343,04/18/2015 01:12:17,192443.735
36.852855,-97.82714,03/24/2015 19:49:23,192462.8123
36.63146,-97.38476,06/22/2014 22:48:50,32489.67841
35.657782,-98.57791,04/04/2015 06:03:12,48330.48228
36.22816,-98.68581,06/21/2014 16:18:54,182507.5971
36.311644,-97.99147,06/06/2014 15:10:45,371343.2682
36.347865,-98.06457,03/31/2015 18:36:58,938304.5841
36.380465,-97.98053,06/08/2014 04:02:32,303889.592
36.494887,-97.82062,06/12/2014 00:26:50,186058.3601
35.8958,-101.03832,03/20/2015 11:22:33,133579.7112
36.041507,-98.118236,12/26/2014 18:08:03,172095.9527
-74.2823067,-52.00966363,06/13/2014 07:19:49,177875.6825
36.108584,-98.40403,04/23/2014 22:57:23,236206.2712
36.38014,-98.92958,03/27/2015 18:11:07,385208.7744
36.12905,-98.65307,06/05/2014 06:37:55,140645.5116
36.25936,-98.67838,04/05/2015 18:32:13,107450.1481
36.38406,-98.51391,06/18/2014 22:31:10,123884.2555
36.55177,-98.30434,05/17/2014 08:56:33,197607.399
36.34002,-97.96905,06/05/2014 19:55:07,341027.1645
36.415885,-98.38152,06/12/2014 21:49:28,236327.4827
36.40826,-97.91734,06/09/2014 01:53:27,105288.1485
36.250956,-97.67511,06/19/2014 17:51:28,152487.2899
36.50541,-98.05088,06/04/2014 23:06:32,288192.8976
36.343623,-98.09435,05/11/2014 12:31:51,321088.435
35.634074,-97.75922,05/01/2015 14:52:13,135285.5554
36.670287,-97.993404,04/19/2015 17:55:14,489404.3038
37.17568,-96.798366,06/16/2014 15:26:24,70843.51105
36.726916,-98.1782,06/02/2014 12:44:47,-50295
36.510676,-98.11188,06/13/2014 00:30:11,295769.0405
36.49022,-97.890735,03/30/2015 12:25:39,623072.2218
36.40652,-98.47912,03/11/2015 04:54:43,283416.6834
35.93607,-99.02421,05/25/2014 14:28:46,68200.02536
36.60258,-97.89119,04/21/2015 02:37:24,-5584
35.475224,-98.64018,06/16/2014 02:09:43,98321.05938
36.086753,-98.356845,03/28/2015 23:23:45,100716345
35.840884,-100.98157,06/05/2014 14:25:50,213276.6889
37.39025,-97.90718,03/22/2015 09:09:15,88055.82665
36.710585,-98.34542,05/19/2014 12:57:56,182582.0568
36.65481,-98.1524,06/18/2014 21:55:23,339363.5446
2.609261659,109.1668975,03/19/2015 02:42:05,195324.0803
36.302302,-96.6219,03/25/2015 18:35:19,241196.1553
35.98679,-98.44434,06/13/2014 06:54:54,65957.3372
36.520785,-98.3101,06/10/2014 15:40:53,198842.4193
36.156714,-98.305576,06/12/2014 13:36:03,213796.293
36.406867,-98.13516,03/16/2015 11:49:19,210397.8044
36.30992,-98.63986,04/22/2015 01:10:44,82462.11634
36.274047,-98.467426,04/01/2015 02:44:20,177328.701
36.843642,-97.931705,03/15/2015 00:58:53,256832.4773
36.655043,-98.36195,06/16/2014 16:25:26,159663.3474
36.480384,-97.523334,06/15/2014 10:15:34,66374.77833
36.39629,-98.356136,05/10/2014 17:55:23,261841.4013
36.88177,-97.82699,06/18/2014 15:48:05,137592.0712
36.358443,-98.49579,03/30/2015 05:21:11,-29705
36.123416,-98.3765,06/10/2014 17:45:19,210185.8757
36.67529,-98.15046,06/14/2014 06:01:29,502208.528
36.48481,-97.80125,06/05/2014 22:21:14,362962.1638
35.55655,-97.22592,04/05/2015 16:28:56,80237.16352
36.003524,-99.0681,04/23/2015 12:11:57,198098.2008
36.46629,-98.063465,03/30/2015 19:44:15,327856.6367
36.238223,-98.4754,03/22/2015 11:52:37,76644.909
36.32084,-98.064365,06/17/2014 12:26:45,211756.5961
36.02403,-98.16799,02/27/2015 16:09:55,289290.5129
36.54443,-97.8596,06/09/2014 02:27:44,279088.0318
36.313525,-98.051586,06/12/2014 00:59:39,270880.1046
36.376174,-97.9206,04/04/2015 08:31:12,97363.17662
36.278438,-98.33891,04/09/2015 10:47:20,32353.42445
36.25154,-98.73267,07/07/2014 05:52:18,109381.4332
36.514483,-98.4993,06/12/2014 06:02:23,223345.3504
36.465247,-98.43448,06/19/2014 07:46:42,800449.4919
36.08513,-98.4334,04/11/2015 13:52:06,426650.981
36.15022,-98.617275,04/18/2015 14:48:48,97050.0199
36.417636,-98.50344,06/17/2014 08:37:51,458289.5659
36.449263,-98.12233,06/09/2014 23:20:07,335397.7162
36.39577,-98.61204,06/17/2014 13:42:02,191117.7849
36.305766,-98.07882,06/13/2014 05:46:48,640382.2127
36.365836,-98.78532,04/20/2015 15:33:58,41314.31366
36.38317,-98.35712,03/31/2015 21:19:57,123925.1648
36.216277,-98.6867,06/18/2014 18:52:35,770407.0928
36.243716,-98.645114,06/21/2014 07:26:50,207368.0188
-77.34048524,152.9708936,06/21/2014 05:51:06,70368.80781
36.741206,-98.23366,06/10/2014 22:29:59,156497.6233
36.43059,-98.4164,06/16/2014 03:39:49,716417.5899
36.32319,-98.10069,01/22/2015 07:40:23,88271.39764
36.69207,-98.05769,06/14/2014 09:51:58,177278.6798
36.330577,-98.02911,06/05/2014 13:15:24,354159.4993
36.107848,-98.14043,06/17/2014 03:08:16,212605.3873
36.669223,-99.144306,06/10/2014 01:53:09,118354.1831
36.3475,-98.34476,06/02/2014 02:36:20,210430.2622
35.719306,-99.46547,04/27/2015 09:46:29,36637.95985
36.159892,-98.09271,06/07/2014 04:50:34,99841.91607
